id,type,src,dst,app,latency,message,ctime,size,buffer,path,shiftime
134,LINK,0,2,5,9.000001333333334,M.USER.APP.5,3026.0000041142857,12,5,"[6, 1, 0, 2, 7, 23, 72]",0.0
138,LINK,34,103,9,9.000002444444444,M.USER.APP.9,3026.000021476191,22,5,"[10, 3, 11, 34, 103]",0.0
137,LINK,10,31,8,9.00000111111111,M.USER.APP.8,3027.0000261111113,10,5,"[9, 2, 0, 3, 10, 31]",0.0
132,LINK,0,2,3,9.000002222222221,M.USER.APP.3,3031.0000081142857,20,5,"[4, 1, 0, 2, 9, 28]",3.99999733333334
135,LINK,0,1,6,5.0000044,M.USER.APP.6,3033.0000135555556,22,5,"[7, 2, 0, 1, 5, 17]",0.0
134,LINK,2,7,5,6.000002,M.USER.APP.5,3035.000005447619,12,5,"[6, 1, 0, 2, 7, 23, 72]",0.0
133,LINK,0,3,4,1.00002,M.USER.APP.4,3036.0000121142857,20,4,"[5, 1, 0, 3, 10, 33, 101]",0.0
133,LINK,3,10,4,2.00001,M.USER.APP.4,3037.0000321142857,20,3,"[5, 1, 0, 3, 10, 33, 101]",0.0
135,LINK,1,5,6,10.0000022,M.USER.APP.6,3038.0000179555554,22,3,"[7, 2, 0, 1, 5, 17]",0.0
133,LINK,10,33,4,3.0000066666666667,M.USER.APP.4,3039.000042114286,20,3,"[5, 1, 0, 3, 10, 33, 101]",0.0
